chiche,". Chiche bombón. loc. adj. lunf. Hermoso. (""El departamento quedó chiche bombón""). [El DRAE trae los significados 'pequeño, delicado, bonito' (usado en los países del Cono Sur), 'pecho de la mujer' y 'juguete, objeto con que se entretienen los niños', ambas como americanismos, y 'cosa delicada, bonita y, por lo común, pequeña' (registrado en la Argentina y Bolivia). El DIHA da las tres últimas, señalando que el significado de 'pecho' se emplea en el noroeste]. chichonero, ra. adj. lunf. Dicho de una persona: afecta a chichonear, bromear con otra persona. chicloso, sa. adj. Dicho de una cosa: que tiene la consistencia de la goma de mascar.","""El pan ese está horrible: está muy chicloso""",SLANG
chiflete,". m. lunf. Corriente de aire frío, en especial la que pasa por una abertura.",,SLANG
chinoca,". com. lunf. Persona de raza amarilla. || adj. lunf. Referido a los países cuya población es mayoritariamente de raza amarilla, o a su cultura, sus rasgos más característicos, etc.",,SLANG
chizito,". m. Bocadito para copetín a base de harina de maíz, queso y sal, de color amarillo, cilíndrico, de 1,5 cm de diámetro aproximadamente y no más de cuatro de largo. Se usa más en pl. || m. lunf. gros. Pene pequeño.",,SLANG
choborra,". adj., com. lunf. Ebrio, embriagado por la bebida, o que se embriaga habitualmente.",,SLANG
chochán,". m. lunf. Persona gorda. (""Al final, tu amigo era un chochán""). || Chancho, inspector que controla el servicio de un medio de transporte.  choto, ta. m. lunf. gros. Pene. || adj. lunf. gros. Dicho de una cosa o situación: fea, desagradable; de poca calidad. (""Cada libro choto que leés es uno excelente que te perdés""). || Dicho de una persona: ruin, miserable. || adj., m. lunf. gros. Hombre que padece impotencia sexual. En este caso se usa más en la expresión viejo choto, que también designa despectivamente a la persona de edad en general. [El DIHA da chota 'pene' con marca de vulgarismo].","""En eso vemos que entra el chochán, y nosotros no habíamos sacado boleto""",SLANG
chukker,"[cháker]. m. Cada uno de los períodos de siete minutos en que se divide un partido de polo. El número de chukkers en un partido puede variar según lo determine la comisión del torneo, siendo el máximo de ocho. chunca f. NO. Pantorrilla. || Pierna, extremidad inferior de las personas. Se usa más en pl.","""1º 'B' Polimodal del Milagro, mostrando las chuncas""",SLANG
ciber,[cíber] o cíber. m. Cibercafé.,,SLANG
cibercafé,". m. Local comercial en que los clientes usan computadoras personales durante un tiempo determinado, y que, además, tiene un servicio de cafetería. || Local comercial en que los clientes usan computadoras personales durante un tiempo determinado.",,SLANG
ciboulette,"[sibulet]. amb. Planta perenne de la familia de las Liliáceas, de hojas tubulares y flores violadas en umbela, que se usa como condimento. Allium schoenoprasum. [No sé si es lo que el DRAE define como cebollino, ajo cebollino o cebollana. El DIHA dice que la cebolla de verdeo es lo que el DRAE llama cebolleta].",,SLANG
ciclovía,". f. Sector demarcado en un costado de una calle o avenida, para que por él circulen exclusivamente los ciclistas.",,SLANG
cierre,". m. Cremallera, par de tiras flexibles guarnecidas de dientes que pueden trabarse y destrabarse que se emplea para cerrar prendas de vestir, bolsos y cosas semejantes. [El DRAE la da con la acepción de 'cremallera' con marca de uso en Uruguay y Venezuela. Con el mismo significado y marca de uso en la Argentina, Perú y Uruguay da cierre relámpago].",,SLANG
cinta,". Cinta scotch [cinta escoch]. loc. s. f. Cinta transparente de celulosa o plástico, de uno o dos cm de ancho, adhesiva por uno de sus lados, que se emplea para pegar diversos materiales, especialmente papel. || Cinta de embalar. loc. s. f. Cinta de celulosa o plástico, adhesiva por uno de sus lados, más resistente y ancha que la cinta scotch, generalmente de color marrón, que se emplea para pegar diversos materiales.",,SLANG
cliquear,. intr. Presionar un botón del ratón de la computadora.,,SLANG
cobani,". m. lunf. Agente de policía. cocacolero, ra. m. y f. Vendedor ambulante de refrescos.",,SLANG
cocinero,". adj. lunf. Cinco, la mitad de diez. [El DIHA da 'antiguo billete de cinco pesos'].",,SLANG
coequiper,"[coequíper]. com. Compañero de equipo, persona que forma equipo con otra. || En elecciones, compañero de fórmula, especialmente el candidato a vice. || Compañero, persona que se acompaña con otra para algún fin.",,SLANG
coiffeur,[cuafer]. m. Peluquero.,,SLANG
cola,". f. coloq. Ano. (""No se animaba a tener relaciones por la cola""). [El DRAE la da con marca de uso en la Argentina, Colombia y Uruguay como eufemismo coloquial: 'trasero (nalgas)'. También la da, sin marca alguna, con el significado de 'hilera de personas que esperan vez'. El DIHA anota 'que está en último lugar en una competencia o en un certamen', similar a lo que da el DRAE sin marca diatópica, y 'selección de fragmentos de un film que se proyectan antes de su estreno para promocionarlo'].",,SLANG
colectivo,". adj., m. desus. Vehículo automóvil de alquiler acondicionado para transportar hasta diez pasajeros a lo largo de un trayecto urbano prefijado. || m. Vehículo automóvil, generalmente un chasis de camión carrozado y adaptado, con motor delantero que ocupa un volumen adicional, para transportar entre once y veinticinco pasajeros sentados, aproximadamente, y algunos de pie a lo largo de un trayecto ubano prefijado. || Ómnibus, vehículo automóvil frontal para transportar una treintena de pasajeros sentados y algunos de pie a lo largo de un trayecto urbano prefijado. [El DIHA la define 'autobús de pasajeros'. Me pregunto si puede haber autobuses de otras cosas... El DRAE, 'autobús', con marca de uso en la Argentina, Bolivia, Ecuador, Paraguay y Perú. Autobús es, para la Real Academia, 'vehículo automóvil de transporte público y trayecto fijo que se emplea habitualmente en el servicio urbano' y 'autocar', es decir, un 'vehículo automóvil de gran capacidad concebido para el transporte de personas, que generalmente realiza largos recorridos por carretera'. Tratamos aquí de hacer la distinción entre colectivo (ese invento argentino de finales de los años 20), en sus diferentes estadios evolutivos, y ómnibus, muy clara hasta la década del 60, aunque ambos conceptos queden englobados en la categoría de autobús].",,IDIOM
combi,. f. Vehículo automóvil de uso comercial para transportar mercaderías o aproximadamente quince pasajeros.,,SLANG
combinación,". f. Trasbordo, acción de trasladarse las personas de un tren o, más especialmente, de un subterráneo a otro de otra línea. || Correspondencia, comunicación entre dos o más líneas de subterráneo. || f. desus. Conjunto de corpiño y bombacha. [El DRAE registra, entre otras, ‘prenda de vestir que usan las mujeres por encima de la ropa interior y debajo del vestido’].",,SLANG
comedor,. m. lunf. Dentadura.,,SLANG
cometa,". f. lunf. Coima, dádiva con que se soborna.",,SLANG
cometear,". tr., intr. lunf. Pagar una cometa. cómodo, da. adj. Dicho de una cosa: confortable, que brinda comodidad.",,SLANG
concejo,". Concejo Deliberante. loc. s. m. Ayuntamiento, casa consistorial, donde los concejales celebran sus juntas.",,SLANG
conchero,". m. Adminículo de metal o de plástico duro que usan las vedettes de los teatros de revistas para cubrirse la vulva. concheto, ta. adj., m. y f. lunf. Cheto, persona, generalmente joven, que pertenece o aparenta pertenecer a una clase social acomodada. (""Esa facultad esta llena de conchetos""). || adj. lunf. Dicho de un lugar o de una cosa, generalmente un bien de consumo: frecuentado por conchetos o propio de estos. conchudo, da. adj., m. y f. lunf. gros. Persona ruin, proterva. (""La gorda conchuda del 5° D""). [El DRAE la da como americanismo coloquial con el significado de 'sinvergüenza, caradura', pero el uso en la Argentina tiene una connotación aun más fuerte que la expresada por esas palabras]. concubino, na. m. y f. Persona que vive en concubinato. [El DRAE da concubina ‘mujer que vive en concubinato’ y concubinario ‘hombre que tiene concubina’]. condicionado, da. f. Película pornográfica. || adj. Pornográfico, referido a la pornografía. conductor, ra. m. y f. Animador, persona que presenta y ameniza un espectáculo, o un programa televisivo o radiofónico. constipado, da. adj. Dicho de una persona: que padece estreñimiento. [El DRAE lo da como s. m. con los significados de 'catarro' y 'resfriado (destemple general del cuerpo)']. copado, da. adj. lunf. Dicho de una persona: entusiasmada, atraída por algo o alguien. (""Modelos copadas con Osho""). || Dicho de una persona o de un lugar: muy agradable. (""Me tocó un profesor recopado"". ""Conozco un boliche copado en Adrogué""). [El DRAE consigna su uso en Uruguay con el sentido de 'entusiasmado o fascinado con algo'].",,SLANG
copar,". intr. lunf. desus. Hacer cara exitosamente a un peligro, problema o situación comprometida. (""Fue y copó""). || tr., intr. lunf. Intervenir en una situación exhibiendo valor y haciéndose cargo de las consecuencias. Se usa más en la expresión copar la parada. (""Quiso copar la parada y lo sacaron cagando""). || tr. lunf. Avasallar, sujetar, rendir. (""Cuando coparon el pueblo de Garín""). || Dicho de una cosa: resultar atactiva, interesante. (""Más que seguramente a alguna le copará la idea""). || tr., prnl. lunf. p. us. Embelesar, cautivar los sentidos. (""Ese tipo me recopa""). || prnl. lunf. Entusiasmarse. (""Me copé con esto y no lo largo más""). || Acceder de buena voluntad a un pedido. (""El chabón se copó y lo hizo en un toque""). || Coparse mal. fr. lunf. Dicho de una persona: ponerse agresiva. (""Le pedí que bajara la música y se copó remal la mina""). || Copar la parada. fr. lunf. Copar, intervenir en una situación.",,SLANG
corralito,". m. coloq. Conjunto de medidas económicas cuya mayor repercusión en la población fue la restricción del uso de dinero en efectivo. || En las canchas de fútbol, área técnica, espacio delimitado junto a cada banco de suplentes en el que los directores técnicos están autorizados a desplazarse durante el partido para dar indicaciones.",,SLANG
corralón,". m. coloq. Conjunto de medidas económicas de carácter confiscatorio cuya mayor repercusión en la población fue la imposibilidad de disponer de los depósitos bancarios hasta que perdieran buena parte de su valor. [El DIHA da 'galpón donde se almacenan y venden materiales de construcción']. coscoíno, na. adj., m. y f. Natural de la ciudad de Cosquín, en la provincia de Córdoba. || adj. Relacionado con esa ciudad. coso, sa. m. y f. lunf. Persona cuyo nombre se desconoce, se ha olvidado o se decide omitir, despectivamente o no. (""Están de fiesta los cosos de al lado"". ""Llamó coso""). || m. lunf. Objeto cuyo nombre se desconoce, se ha olvidado o cuya especie no puede develarse.","""No encuentro el coso del inodoro""",SLANG
costo,". m. Coste, gasto realizado para la obtención o adquisición de una cosa o de un servicio. || Acción y efecto de costar. [El DRAE da costo1 ‘cantidad que se da o se paga por algo’ y ‘gasto de manutención del trabajador cuando se añade al salario’ y coste ‘costa1’, es decir, ‘costo1’ (¡esas definiciones circulares!), y ‘gasto realizado para la obtención o adquisición de una cosa o de un servicio’, además de señalar su uso en locuciones como coste de producción y coste marginal].",,IDIOM
cráneo,. m. lunf. Persona que es o se reputa muy inteligente. Se usa a veces despect. [El DRAE da la acepción 'persona muy inteligente' con marca de uso coloquial en Uruguay y Venezuela].,,SLANG
crique,"o criquet [críquet]. m. Gato, máquina compuesta de un engranaje de piñón y cremallera, con un trinquete de seguridad, que sirve para levantar grandes pesos a poca altura.",,SLANG
crocancia,". f. Cualidad de crocante. [También registramos crocantez con el mismo significado, pero consideramos más correcto crocancia ya que de adjetivos terminados en -ante y -ente derivan sustantivos que concluyen en -encia: de turgente, turgencia, de paciente, paciencia; de urgente, urgencia].",,SLANG
cuadrera,". f. Carrera de caballos carente de organización oficial, propia de regiones campesinas, que se corre en línea recta y, generalmente, en distancias menores de 600 m. [En su definición, el DIHA no menciona elementos importantes, en especial la corta distancia. Dice 'carrera campestre de caballos, cuya distancia se mide por cuadras'].",,SLANG
cuatro,". m. coloq. Posición que adopta una persona, generalmente para probar que puede mantener el equilibrio, parándose en un pie con la pierna extendida y cruzando la otra pierna de modo que la pantorrilla quede paralela al piso. Se usa casi siempre con el verbo hacer. || m. coloq. desus. Posición que adopta una persona, apoyando un pie en el piso y la espalda y la planta del otro pie contra la pared u otro elemento vertical. Se usa casi siempre con el verbo hacer. || En cuatro patas. loc. adv. m. coloq. A cuatro patas, a gatas, posición que toma una persona, o en la que anda, apoyando las rodillas y las manos o los codos en el piso. || En cuatro. loc. adv. m. coloq. Posición que toma una persona en cuatro patas para ser estimulada o penetrada sexualmente. || Cuatro de copas. loc. adj., loc. s. m. lunf. Dicho de una persona: insignificante.",,SLANG
